seq,category
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCaCCCCCCCCCaCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCtCCCCCCCCCCCCCCCCCbCCCCCCCbCCCCCCbCCCCCbCCCCCCCCCCCbCCCCCCbCCCCCCCbCCCCbCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCbCCCCCCCbCCCCCCbCCCCCCCCbCCCCCCCbCCCCCCCbCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCDCCjjECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCbCCCCCCCCCCC,b
CaCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCaCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCECCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCbCCCCCCCCCCCCCCCCfCCCCCfCCCCCCfCCCCCCCCCCCCCCCCCCbCCbCCCCCCCCCbCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCaCCCCCCCCCCCaCaCCCCCCCCCCCCCCCCmkCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,b
CCCCCCCbCCCCbCCCCCCCCCCCCCCCCCCCCbCCCCCCCCbCCCCCCCCCCCCCbCCbCCbCCCCCCCCCbCCbCCCCCCCCCCCCCCCCCCCCCCbCCbCCCbCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCtCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCtCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCbCCCCCCC,b
CCCCCCCCCCCCCbCCbCCCCCCCCCCCCCCCCCCbCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCbCCCCCCCCCCCCCCCCCCbCbCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCaCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCpepfCCCCCCCCCCfCCCCCCCCCCCfCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCDECCCCCCCCCCCCCCCCCCCnhCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCbbCbCCCbCCbCCCbCCbCCbCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,b
fCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCECCCCCCCCCCCaCCaCCCCCCCCCCCCCaCCCCCaCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCaCCCCCCCCCCCCCCCCCCCCCfCCCCCfCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCaCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCaCCCCCaCCCCaCCCCCCCC,b
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCjCCCCCCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCaCCCCCaCCCCCCCCaCCCaCCCaCCCCCCCCCCCCCCCCaCCCaCCCCCCCCaCCCaCCCCCCCaCCCaCCCCCCCCCCCCCCCCCCCCCCCaCCCCaCaCCCCaCCCCCaCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCbCCCCCCbCCCCCCCbCCCCCCbCCCCbCCCCCCCCCCCCCCCCCC,o
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCChCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCChCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbfCCCCCCCChnfCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCaCaCCCCCCCCCCC,e
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCdCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCdCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCeCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCaCCCCCCaCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCbCCCCCCCCCfCCCCCCCCfCCCCCCCCCCCCCCCCCCaCCCCCfCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCbCCCCCDfCCCCECCCCCCCfCCCCCCCCCCppefCCCCfCCCCCCCCCCCCCCCCfCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCaeCCCCCCCaCCCCCCCCaeeCCCCCaCCCCCCaeCCC,e
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCccCccCCccCCccccCCCCCCCCCCCccccCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCccCCCCCCCCCCCCCCCCCCCCCaCCCaCCCCCCCCCCCCCCCCCCCeCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCccCCCccCCCccCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCmkCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCiCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCaCCCCaCCCCCiCCCCCCCCCCCCCCCaCCCaCCCCCCCCCCCCCCCCCCCCCCCCiCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCiCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCccCCCCccCCCCCCCCCCCCCCCCCeCCeCCCCCccCCCCccCCCCcCcCccCCCccCCCcCcCCCCCCCCCCCCCCeCeCCCCCCCCeCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,e
CCCCCCCCCCCCdCCCdCCCCCCCCCCCCCCCCdCCCCCCdCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCdCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCChCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCaCCaCCCaCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCaCCCCaCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCjCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCaCCCCCaCCCCCCCCCCCaCCaCCCCCaCCCCCaCaCCCCCCCaCCCCCCCCCCCaCCCCCCCCCaCCCCCCCCCaCCCCaCCCCCCCaCCaCCCCCCCCCCCCaCCCCCaCaCCCCCaCCCCCCCCCCaCCCCCCCaCCCCCCaCCCCCCCaCCCCCCaCCCaCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCaCCCCCaCCCCCCCCahCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCaCCCCCCaCCCCCCCaCCCCCCCaCCCCCCaCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCC,e
ffCCCCCCCCCCffCCaCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCaaCCCCCCCCaCCCCCCCaCCCCCCCCCCCCCCCCCCaCCCaCCCCCCCCCCCCCCCCaCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCaCCCCaCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCeCCeCCeCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCeCCaeCeCCCCCCCCCCCaeCCCCCCCCCaCCCCDaCCCCCCaCCCCCCCCCCCCCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCaaCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaaCCCeCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCaCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCeCCaCCCCCaCCeeCaCCaeCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCaCCCCCCCCCCaCaCCaCCCCCCCCCCCCCCaCC,e
eCCCaeCeCCaeaCeeCaeeaeeCCCCCCCCCCCCCCjCfbfCCjCCCCCCCaCCCCCCCCCCCeaCCCCCCCCCCCCCCCCCCCCCCCCCCCCaeeCCaeeaeCeCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCaCCCCCCCCCCCCCCCCCaCCCCCaeeCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCaaCCaaCCaCCCaCCCCCaCCCCaCCaCCCaCCaCCCCCCCCCCCCaCCCCCCCCCaCCCCCCCCCCCCCCaCaaaaCaDaajECCCCCCaCCCCCECCCCCCCCCCCCCCaCeCCCeCCCCCaCaCaCCCCCCCCCCCCCCCCCCCCaeeCeCCCCaeCeCCCCCCCCCCCCCaCCCCCCCCCCaeeCCCCCCCCCCbCCCCCCCbCCCCCCbCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCaCCCeeCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCppef,e
CCCCCCCaCCCCCCCCCCCeaCCCCCCCCCCCCCCCCCCCCCCCCCCCCaeeCCaeeaeCeCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCaCCCCCCCCCCCCCCCCCaCCCCCaeeCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCaaCCaaCCaCCCaCCCCCaCCCCaCCaCCCaCCaCCCCCCCCCCCCaCCCCCCCCCaCCCCCCCCCCCCCCaCaaaaCaDaajECCCCCCaCCCCCECCCCCCCCCCCCCCaCeCCCeCCCCCaCaCaCCCCCCCCCCCCCCCCCCCCaeeCeCCCCaeCeCCCCCCCCCCCCCaCCCCCCCCCCaeeCCCCCCCCCCbCCCCCCCbCCCCCCbCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCaCCCeeCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCppefCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCaCCCCCaCCCCCCaCCCCCCCaCaaCCCCCaCCCCCCCCaCCaCCCCaCCCCCaaaCCCCCCCCaCCCCaCCCaCCCCaCCCCCa,m
CaCCCCCCaCCCCaeCCCCCCCaCCCCCCCCCCaCCCCeCCCCaCeCCeCaCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCaCCaCCCCCCCCaCCCCCCCCCCCaaCCCCCaCCCCCCaCCCCaaCCCCaCaCCCCCCCaCCaCaCCCaCCCCCCCCCCCCCCCCCCCCaCCeaCCCCCCCaCCCCCCCaCCCeCCCCaeCeCCCCCCCCCaeeCCCCCCCCaCCCCCCaCCCCCCaaaCaaCCCCaCCCCCCaCCCCCbCCCCCCCaaCCCCCCCCCaCCCCCCCCaCCCCCaCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCahCCCCCCCCaCCCCaCCCbCCbCCCCbCCbCCCCCbCCbCCCbCCbCCCCCCbCCCCCCCCCCCDCCCCCCCCCCCCCECCCaCCCCCCCaCCCCCCCaCCCCCaCCaCCCCaCCCCCaCCCaCCaCCCCCCaCCCCaCCCCCaCCCCaCCCaCCaCCCCaCCCCaCCCCCCCCaaCCCCaCCCCaCCCCCbCCCCCCCCCCaCCCCaCCCCCCCaCCCaCCCCCCaCCCCCaCCaCCCCCaCCCaCCCCCCaCCCCCaCaCCCCCaCCCCCCCCCCaCCCCCCCCCCaCCCCCCCaCCCCaCCCCCCaCbCCCCCCCCCCCCCCCCCCaCCCCaaCaCCCCCCaCCCCCaCCCaCCaCaCCCCCaCCCCCCCCCCaCaCaaaCaCCCaCCaaaaCCCCCaCCCCCCCCCCCbCCCC,m
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCDCECCCCCCCCeppefCCCCaCCCCCCCCfCCCCCCCCCCCCCCb,e
